City	latitude	longitude
HIGH HILL	38.8783763	38.8783763
ROYAL OAK	42.4894801	42.4894801
NEWPORT NEWS	36.9775016	36.9775016
KEASBEY	40.5167718	40.5167718
NORTH SALT LAKE	40.8485564	40.8485564
GRANITE BAY	38.7632346	38.7632346
ROCKY HILL	41.6648216	41.6648216
JAMAICA	18.1850507	18.1850507
JORDAN	31.1667049	31.1667049
SANTA MARIA	-29.6860512	-29.6860512
HOPKINS	33.1368252	33.1368252
ROCKLIN	38.7907339	38.7907339
MICHIGAN CITY	41.7075394	41.7075394
DEVENS	42.5389512	42.5389512
ORANGEBURG	33.4918203	33.4918203
WHITTIER	33.9708782	33.9708782
OREM	40.2981599	40.2981599
NORWELL	42.1617681	42.1617681
BELOIT	42.5083272	42.5083272
MONTVALE	41.0467635	41.0467635
DAVENPORT	41.5235808	41.5235808
BRENTWOOD	37.9317766	37.9317766
LA MIRADA	33.9060971	33.9060971
CLEVELAND	41.4996562	41.4996562
RIDGELAND	32.4284761	32.4284761
ROSEMONT	41.9941334	41.9941334
SOUTH GATE	33.9463456	33.9463456
RIALTO	34.1064001	34.1064001
SEVERN	52.6421055	52.6421055
TONGANOXIE	39.1111605	39.1111605
BETHPAGE	40.7432812	40.7432812
EAST HARTFORD	41.7823216	41.7823216
AUGUSTA	33.4709714	33.4709714
OSSINING	41.1609095	41.1609095
NORMAN PARK	31.2690741	31.2690741
FENTON	38.5131989	38.5131989
BOSSIER CITY	32.5369356	32.5369356
VENTURA	34.4458248	34.4458248
PERTH AMBOY	40.5200187	40.5200187
MAPLE GROVE	45.0984983	45.0984983
TYSONS CORNER	38.916509	38.916509
FOREST	50.811795	50.811795
KAPOLEI	21.3340079	21.3340079
SAN RAFAEL	37.9735346	37.9735346
POUND RIDGE	41.2087066	41.2087066
CORONA	33.8752945	33.8752945
CHERITON	37.2895825	37.2895825
GREELEY	38.4570355	38.4570355
CERRITOS	33.8644291	33.8644291
KENNEWICK	46.2087066	46.2087066
ANNAPOLIS JUNCTION	38.9795752	38.9795752
SANFORD	35.4798757	35.4798757
SAN GABRIEL	34.0990733	34.0990733
LUXEMBURG	49.8158683	49.8158683
DANBURY	41.394817	41.394817
PLEASANTVILLE	41.3867741	41.3867741
VERSAILLES	48.8035403	48.8035403
VANDALIA	38.960601	38.960601
TEMPE	33.4255056	33.4255056
GLASGOW	55.8609825	55.8609825
PIQUA	40.1447732	40.1447732
HAINESPORT	39.9837234	39.9837234
CONCORD	43.207178	43.207178
NEWNAN	33.3806716	33.3806716
EUREKA	40.7906871	40.7906871
FARIBAULT	43.6647961	43.6647961
EATONTOWN	40.2962222	40.2962222
OAKLEY	37.9974219	37.9974219
PATERSON	40.9167654	40.9167654
ALAMOGORDO	32.9046474	32.9046474
TUCSON	32.2228765	32.2228765
GRAPEVINE	32.9337381	32.9337381
DOUSMAN	43.014176	43.014176
CHAMPAIGN	40.1164841	40.1164841
PLEASANT PRAIRIE	42.5269718	42.5269718
MOUNT LAUREL	39.9341907	39.9341907
TUSCALOOSA	33.2095614	33.2095614
HAGERSTOWN	39.6430455	39.6430455
ELKRIDGE	39.19386315	39.19386315
WEST NEW YORK	40.7856117	40.7856117
HANOVER	52.3744779	52.3744779
LEWISBURG	37.8017879	37.8017879
TUSTIN	33.7458511	33.7458511
FLORESVILLE	29.1335781	29.1335781
SAINT PAUL	44.9497487	44.9497487
WILLIAMSPORT	41.2493292	41.2493292
TRENTON	40.2170575	40.2170575
BURBANK	34.1816482	34.1816482
JASPER	30.7485258	30.7485258
NEDERLAND	52.2288689	52.2288689
LOMBARD	47.0783	47.0783
REDWOOD CITY	37.4863239	37.4863239
BASKING RIDGE	40.7064088	40.7064088
MERCER ISLAND	47.5602073	47.5602073
TALLAHASSEE	30.4380832	30.4380832
GOODFIELD	40.6297593	40.6297593
PLAINFIELD	41.6086711	41.6086711
FONTANA	34.0922335	34.0922335
ALGONA	43.0699663	43.0699663
EDEN PRAIRIE	44.8546856	44.8546856
PORTER	41.4457032	41.4457032
EARTH CITY	38.7689401	38.7689401
GREAT FALLS	47.5048851	47.5048851
PERIDOT	33.3010895	33.3010895
BELVIDERE	42.2579991	42.2579991
SEYMOUR	33.5942438	33.5942438
GALION	40.733795	40.733795
LUTHERVILLE	39.42362995	39.42362995
STERLING HEIGHTS	42.5803122	42.5803122
STRONGSVILLE	41.3144733	41.3144733
GRAYS KNOB	37.526518	37.526518
SANDY	40.5710454	40.5710454
MEADVILLE	41.641445	41.641445
PEARLAND	29.5639758	29.5639758
BRONX	40.8466508	40.8466508
HUNTINGTON STATION	40.84766075	40.84766075
WESTVILLE	45.5615392	45.5615392
GRAND PRAIRIE	32.7459645	32.7459645
MILAN	45.4641943	45.4641943
KETCHUM	43.680741	43.680741
BROUSSARD	30.1471506	30.1471506
MELVILLE	50.9307241	50.9307241
IRVINGTON	41.0350625	41.0350625
MASON	30.705029	30.705029
BREMERTON	47.5653663	47.5653663
WESTLAKE VILLAGE	34.1460234	34.1460234
MECHANICSBURG	40.2101972	40.2101972
BRUNDIDGE	31.7201615	31.7201615
PORTAGE	42.2011538	42.2011538
JUPITER	26.9342246	26.9342246
BOARDMAN	45.839855	45.839855
COLTON	34.0739016	34.0739016
PITTSFORD	43.7063656	43.7063656
LA PLACE	46.2747886	46.2747886
GENOA	44.40726	44.40726
PAULSBORO	39.830391	39.830391
NACOGDOCHES	31.5970503	31.5970503
MARQUETTE	46.4481521	46.4481521
CADIZ	36.5297438	36.5297438
SUMNER	37.2435967	37.2435967
FAIRHOPE	30.5231647	30.5231647
LACEY	47.0263876	47.0263876
ROANOKE	37.270973	37.270973
FOREST HILL	32.6720778	32.6720778
GRAND FORKS	47.9078244	47.9078244
DESOTO	27.190253	27.190253
MERRITT ISLAND	28.2662775	28.2662775
KELLOGG	41.7176794	41.7176794
ASHLAND	46.2062319	46.2062319
MIAMI BEACH	25.7929198	25.7929198
EAST DUNDEE	42.0989145	42.0989145
THOMASVILLE	35.8831786	35.8831786
EVANSVILLE	37.9747645	37.9747645
WALWORTH	45.4043853	45.4043853
MIAMI LAKES	25.9087056	25.9087056
PAOLI	40.040739	40.040739
LINDEN	50.6019526	50.6019526
SAINT PETERS	38.791612	38.791612
HALETHORPE	39.2398292	39.2398292
CAPITOL HEIGHTS	38.8849913	38.8849913
NEW LONDON	41.3556187	41.3556187
LAUREL	31.6940509	31.6940509
DERWOOD	39.11733	39.11733
ADRIAN	41.8975152	41.8975152
BOULDER CITY	35.9787638	35.9787638
NORTH CANTON	40.875891	40.875891
KEWANNA	41.0186527	41.0186527
MORGANVILLE	39.466386	39.466386
MIROMAR LAKES	26.4768272	26.4768272
ASBURY PARK	40.2203907	40.2203907
BONITA SPRINGS	26.3618039	26.3618039
BALDWINSVILLE	43.158679	43.158679
AMANDA	39.649508	39.649508
HESPERIA	34.4263886	34.4263886
ODESSA	46.4843023	46.4843023
DADE CITY	28.3647248	28.3647248
MOUNTAIN VIEW	37.3893889	37.3893889
NORTH MANKATO	44.1732916	44.1732916
CHESAPEAKE	36.7183708	36.7183708
LITHONIA	33.7123305	33.7123305
CANONSBURG	40.2625702	40.2625702
SHORT HILLS	40.7478786	40.7478786
DEERFIELD	42.1711365	42.1711365
SAVOY	45.49489515	45.49489515
GREEN COVE SPRINGS	29.98338515	29.98338515
DEER PARK	42.1608585	42.1608585
MARIETTA	33.9528472	33.9528472
MELROSE PARK	41.900299	41.900299
THERMAL	33.6403013	33.6403013
MOSS POINT	30.4115881	30.4115881
BAYTOWN	29.7355047	29.7355047
KAHULUI	20.8747708	20.8747708
COPPELL	32.9552598	32.9552598
DONNELSVILLE	39.9183927	39.9183927
MELBOURNE	-37.8142176	-37.8142176
NEW PRAGUE	44.5433331	44.5433331
NORTH MIAMI	25.8900949	25.8900949
ROLLA	13.84850035	13.84850035
TONAWANDA	43.020679	43.020679
CHANTILLY	49.1931736	49.1931736
GRESHAM	45.4997475	45.4997475
GROVE CITY	45.1505185	45.1505185
CAMDEN	39.9448402	39.9448402
HUBBARD	47.1138266	47.1138266
EPHRATA	40.1799111	40.1799111
CHAGRIN FALLS	41.436589	41.436589
MIDLAND	31.83688	31.83688
ANN ARBOR	42.2681569	42.2681569
NORWALK	41.1175966	41.1175966
BRADENTON	27.4989278	27.4989278
TOLEDO	39.8560679	39.8560679
LAKE WORTH	32.8048507	32.8048507
BUDA	47.4938673	47.4938673
WARRENVILLE	41.8179303	41.8179303
HONOLULU	21.2890997	21.2890997
NORTH BRUNSWICK	53.3832177	53.3832177
ENCINO	34.1591324	34.1591324
ASHBURN	39.0300191	39.0300191
FREEHOLD	40.2601096	40.2601096
RED BUD	38.2117173	38.2117173
TIPP CITY	39.9583892	39.9583892
SOUTH PLAINFIELD	40.5792701	40.5792701
EAGAN	44.818173	44.818173
SAINT AUGUSTINE	29.8946952	29.8946952
WALLINGTON	40.8531553	40.8531553
BARAGA	46.6354348	46.6354348
AUBURNDALE	28.0652975	28.0652975
NOBLESVILLE	40.0455918	40.0455918
NORTH RICHLAND HILLS	32.8342952	32.8342952
KEENES	38.3402177	38.3402177
ALTON	38.8908583	38.8908583
BELCOURT	48.402312	48.402312
WAPATO	46.4476278	46.4476278
TYLER	30.7563939	30.7563939
THE WOODLANDS	30.1734194	30.1734194
JULIAN	33.073965	33.073965
WINTER SPRINGS	28.693322	28.693322
UNION GROVE	32.579757	32.579757
BEAUMONT	30.0860459	30.0860459
BELTSVILLE	39.0299081	39.0299081
MUSKEGO	42.905848	42.905848
SELMA	32.4078632	32.4078632
SOUTHLAKE	32.9412363	32.9412363
FOOTHILL RANCH	37.7501183	37.7501183
BRYANT	40.4661513	40.4661513
PARK HILLS	39.0714491	39.0714491
NOVATO	38.1061979	38.1061979
WOODBURN	45.143731	45.143731
MEDFORD	42.4184296	42.4184296
SUN VALLEY	33.670169	33.670169
WILLOUGHBY	41.6397696	41.6397696
PRESCOTT	34.5399962	34.5399962
CONGERS	41.14595945	41.14595945
MONTEREY	36.2231079	36.2231079
NEWBURY	51.4020243	51.4020243
ADA	38.8398935	38.8398935
WESTBOROUGH	42.2694308	42.2694308
WEBSTER CITY	42.4695666	42.4695666
MULVANE	37.4780814	37.4780814
SHELBY	31.7716364	31.7716364
LATROBE	40.317287	40.317287
BEND	44.0581728	44.0581728
WALNUT	34.0202894	34.0202894
CORAOPOLIS	40.5184013	40.5184013
CRESSON	32.5305926	32.5305926
WIXOM	42.5247729	42.5247729
HAMEL	50.2806494	50.2806494
NORTHWOOD	43.4441245	43.4441245
HUNTINGTON BEACH	33.6783336	33.6783336
ROUND ROCK	30.5085915	30.5085915
LOS ALAMITOS	33.8038865	33.8038865
HENRICO	37.4957023	37.4957023
OVERLAND PARK	38.9742502	38.9742502
NORTHPORT	46.7918564	46.7918564
TOWSON	39.39645905	39.39645905
SOUTH SAINT PAUL	44.8938832	44.8938832
LIBERTY CENTER	41.442045	41.442045
ELLICOTTVILLE	42.2750669	42.2750669
PARIS	48.8588897	48.8588897
SCHAUMBURG	42.0333608	42.0333608
BLAUVELT	41.069631	41.069631
SIMI VALLEY	34.2677404	34.2677404
FIREBAUGH	36.8588376	36.8588376
GRETNA	29.9146493	29.9146493
KENOSHA	42.5846773	42.5846773
ELK GROVE VILLAGE	42.0041236	42.0041236
WOODSTOCK	42.0410578	42.0410578
FORT WAYNE	41.0799898	41.0799898
GURNEE	42.3702996	42.3702996
SANTA CLARITA	34.3916641	34.3916641
TOPEKA	39.049011	39.049011
SANTA FE	-30.3154739	-30.3154739
BLOOMINGTON	39.1670396	39.1670396
NEW STANTON	40.2192258	40.2192258
ZANESVILLE	39.9403453	39.9403453
LEWIS CENTER	40.1983958	40.1983958
SHAWNEE	39.0273676	39.0273676
BOISE	43.6166163	43.6166163
OCALA	29.1871986	29.1871986
BUFORD	34.1206564	34.1206564
PHARR	26.1947962	26.1947962
FEASTERVILLE TREVOSE	40.1513276	40.1513276
ENTERPRISE	31.3151708	31.3151708
SAN MARCOS	29.8826436	29.8826436
SAINT IGNATIUS	3.3571696	3.3571696
ORMOND BEACH	29.2854132	29.2854132
HAWTHORNE	33.9188589	33.9188589
PURCHASE	41.0409305	41.0409305
FOLCROFT	39.890946	39.890946
FISHERS	39.9555928	39.9555928
CRANBERRY TOWNSHIP	40.7099343	40.7099343
WOODWARD	41.8569299	41.8569299
EDISON	40.538457	40.538457
THEODORE	30.547295	30.547295
ELMHURST	41.8994745	41.8994745
HOT SPRINGS	34.5038393	34.5038393
SEWELL	51.8958799	51.8958799
LEBANON	33.8750629	33.8750629
PEACHTREE CORNERS	33.9701009	33.9701009
LADSON	32.9857275	32.9857275
BUELLTON	34.6134727	34.6134727
CHEVY CHASE	38.9825225	38.9825225
FARMINGTON	44.6402434	44.6402434
TRINITY	31.0834452	31.0834452
SPRING LAKE	53.5193105	53.5193105
PEARL	32.2735792	32.2735792
EAST GRANBY	41.9412081	41.9412081
SHEBOYGAN	43.7508284	43.7508284
SAN PEDRO	-24.25	-24.25
MILLVILLE	42.6999921	42.6999921
LIVONIA	42.36837	42.36837
LOGAN	40.1075089	40.1075089
FINDLAY	41.0413873	41.0413873
CAPE CORAL	26.6059432	26.6059432
FAIRVIEW	56.073947	56.073947
PARAMUS	40.9452911	40.9452911
CORINTH	37.9386936	37.9386936
RIO RANCHO	35.269381	35.269381
AGOURA HILLS	34.14791	34.14791
MAYWOOD	33.9866807	33.9866807
STURTEVANT	42.6980749	42.6980749
MOORE	35.8156121	35.8156121
SUFFERN	41.1151372	41.1151372
ISELIN	40.569335	40.569335
WOMELSDORF	38.8964941	38.8964941
JEFFERSON CITY	38.577359	38.577359
NEW CITY	41.1499825	41.1499825
HATFIELD	51.7634675	51.7634675
HILO	19.7073734	19.7073734
MONTGOMERYVILLE	40.2498234	40.2498234
HUMBLE	29.9988312	29.9988312
FORT MYERS	26.640628	26.640628
LA PALMA	28.6552318	28.6552318
WILSONVILLE	45.3099218	45.3099218
SANDWICH	51.2752527	51.2752527
COLLEGE POINT	40.7876014	40.7876014
LEES SUMMIT	40.7456065	40.7456065
ENID	36.3967623	36.3967623
EDMOND	35.6571367	35.6571367
BEAVERTON	45.4871723	45.4871723
EDINA	44.8897027	44.8897027
ELMIRA	42.0897965	42.0897965
BAXLEY	31.7782514	31.7782514
PENDLETON	45.672075	45.672075
ASHTABULA	41.865054	41.865054
PIKESVILLE	39.385227	39.385227
WAUNAKEE	43.1919373	43.1919373
MARK	48.5914169	48.5914169
BALDWIN PARK	34.08092715	34.08092715
GREENWOOD VILLAGE	39.6172101	39.6172101
BRIDGEPORT	41.1670412	41.1670412
BRISBANE	-27.4689682	-27.4689682
CLARKSDALE	34.2006479	34.2006479
DALTON	46.173849	46.173849
GOSHEN	41.5824086	41.5824086
STONE MOUNTAIN	33.8062166	33.8062166
ACWORTH	34.0659329	34.0659329
WAUCONDA	42.2589122	42.2589122
WEST MONROE	32.5184775	32.5184775
KINGMAN	37.5420937	37.5420937
ATHENS	37.9839412	37.9839412
SCHILLER PARK	41.9558637	41.9558637
WEST ORANGE	40.7987113	40.7987113
FLORENCE	43.7698712	43.7698712
CORAM	40.87941295	40.87941295
WEST HAVEN	41.2706527	41.2706527
LAHAINA	20.88717735	20.88717735
CALABASAS	34.1446643	34.1446643
DES PLAINES	42.0415823	42.0415823
NORTH BEND	47.4959464	47.4959464
NILES	42.0289319	42.0289319
LOS ALAMOS	35.8935335	35.8935335
SACATON	33.086806	33.086806
OAKBROOK TERRACE	41.8500302	41.8500302
TARZANA	34.1689295	34.1689295
MARSHALL	41.0324537	41.0324537
LAKE FOREST	42.2586342	42.2586342
GALLATIN	37.7509507	37.7509507
MARION	32.7931661	32.7931661
MANORVILLE	40.7879651	40.7879651
CONSHOHOCKEN	40.0792766	40.0792766
LINTHICUM HEIGHTS	39.2039094	39.2039094
PEACHTREE CITY	33.3967829	33.3967829
BUENA PARK	33.870413	33.870413
MOUNT AIRY	40.0640001	40.0640001
MANALAPAN	26.5692364	26.5692364
SCHERTZ	29.5641617	29.5641617
HALTOM CITY	32.7995738	32.7995738
REDFORD	55.9060194	55.9060194
WOODBRIDGE	40.5576045	40.5576045
HALEDON	40.935654	40.935654
HAZEL PARK	42.4620142	42.4620142
YUMA	32.665135	32.665135
ITHACA	42.437072	42.437072
MOGADORE	41.050775	41.050775
HILLSIDE	41.8778084	41.8778084
MCALESTER	34.9334981	34.9334981
BOONTON	40.9025989	40.9025989
ALVIN	29.4238472	29.4238472
MCLEAN	40.4631789	40.4631789
MCPHERSON	38.3659015	38.3659015
RESTON	38.955696	38.955696
WOODLAND PARK	38.9938016	38.9938016
SKOKIE	42.0333694	42.0333694
COWICHE	46.6698469	46.6698469
MOUNT JULIET	36.200055	36.200055
MABEN	37.6387248	37.6387248
ROME	41.8933203	41.8933203
MANTACHIE	34.3242707	34.3242707
NORTH LITTLE ROCK	34.769536	34.769536
FLORHAM PARK	40.7881643	40.7881643
CASA GRANDE	32.8795022	32.8795022
MODESTO	37.6390972	37.6390972
BRIDGEWATER	41.9903787	41.9903787
HEALDTON	34.2331475	34.2331475
JACKSON CENTER	40.4394935	40.4394935
UPPER MARLBORO	38.8139804	38.8139804
SPRINGBORO	39.5522815	39.5522815
RESERVE	39.976148	39.976148
CHICOPEE	42.1487691	42.1487691
LOCUST VALLEY	40.87773	40.87773
WINTER GARDEN	28.5502685	28.5502685
CLEBURNE	35.5298937	35.5298937
WEATHERFORD	32.7589648	32.7589648
VALDOSTA	30.8327022	30.8327022
RIVIERA BEACH	26.784343	26.784343
LANSING	42.7337712	42.7337712
BRIGHTON	50.8389149	50.8389149
ROCHESTER HILLS	42.6583661	42.6583661
HONOKAA	20.078505	20.078505
WOODBURY	42.3775361	42.3775361
LONGWOOD	28.7012172	28.7012172
NEW HAVEN	41.3082138	41.3082138
MOUNDRIDGE	38.203065	38.203065
BYRON CENTER	42.81928795	42.81928795
GRANADA HILLS	34.2661558	34.2661558
SOUTH EL MONTE	34.0519548	34.0519548
MANASSAS	38.7509488	38.7509488
GRAFTON	-29.69125	-29.69125
RANCHO MIRAGE	33.770859	33.770859
PIPERTON	35.0450914	35.0450914
BOERNE	29.7946641	29.7946641
VINITA	49.2320162	49.2320162
HONEY BROOK	40.0942664	40.0942664
PROSSER	46.2067583	46.2067583
CASEYVILLE	38.6367162	38.6367162
LIMA	-12.0621065	-12.0621065
PLEASANT GROVE	33.4909405	33.4909405
BUCHANAN	39.6733203	39.6733203
ROCKMART	34.0026005	34.0026005
BATAVIA	-6.1753942	-6.1753942
HAMMOND	41.5833658	41.5833658
LEESBURG	28.810823	28.810823
SAVAGE	44.7779041	44.7779041
COCKEYSVILLE	39.4837588	39.4837588
OPA LOCKA	25.9023168	25.9023168
COHOES	42.7742446	42.7742446
CANOGA PARK	34.2011078	34.2011078
WESTMINSTER	51.5004439	51.5004439
SOLVANG	34.584807	34.584807
BERKELEY	37.8753497	37.8753497
KALAMAZOO	42.291707	42.291707
BROWNSTOWN TWP	42.1529228	42.1529228
RIDGEFIELD	41.2814842	41.2814842
MAYFIELD HEIGHTS	41.5192189	41.5192189
LA VERNE	34.1008426	34.1008426
BULVERDE	29.7438332	29.7438332
APOPKA	28.6779683	28.6779683
CICERO	41.8455398	41.8455398
WALPOLE	42.1417653	42.1417653
ORO GRANDE	34.5988813	34.5988813
PARKVILLE	39.3868522	39.3868522
KENTON	51.5815255	51.5815255
ECLECTIC	32.6354093	32.6354093
HARTVILLE	37.2508838	37.2508838
PALMDALE	34.5793131	34.5793131
PITTSBURGH	40.4416941	40.4416941
MUSKEGON	43.2484584	43.2484584
HUNTINGTON	38.4192496	38.4192496
HOLTVILLE	32.8139211	32.8139211
RAPID CITY	44.0869329	44.0869329
FLOWOOD	32.3092861	32.3092861
HARAHAN	29.9404826	29.9404826
ZEARING	42.1612414	42.1612414
BENTON HARBOR	42.1167065	42.1167065
CHANDLER	33.3061605	33.3061605
WEST DES MOINES	41.5644476	41.5644476
ANOKA	45.2710195	45.2710195
WARWICK	52.2814519	52.2814519
PASCO	28.2996183	28.2996183
CENTREVILLE	38.84487	38.84487
NORTH SIOUX CITY	42.5246831	42.5246831
PLANTSVILLE	41.583709	41.583709
MARTINSVILLE	36.6915262	36.6915262
HOFFMAN ESTATES	42.0427256	42.0427256
WICHITA FALLS	33.9137085	33.9137085
DELAND	29.0283213	29.0283213
BAY CITY	43.5944677	43.5944677
SKIATOOK	36.3684245	36.3684245
GRAND HAVEN	43.0630734	43.0630734
PRYOR	36.3084275	36.3084275
CHATTANOOGA	35.0457219	35.0457219
CHESTERTOWN	39.2089986	39.2089986
MILL VALLEY	37.9060368	37.9060368
LUTZ	43.4367	43.4367
LIBERTY LAKE	47.6681145	47.6681145
MEDINA	29.2836281	29.2836281
HOOD RIVER	45.7087902	45.7087902
RANCHO DOMINGUEZ	33.8595564	33.8595564
LAKE WORTH BEACH	26.6159698	26.6159698
PONTE VEDRA	42.4318876	42.4318876
DENTON	33.1838787	33.1838787
DURANT	41.5997498	41.5997498
BETTENDORF	47.5852476	47.5852476
CITRONELLE	31.0937841	31.0937841
SHREVEPORT	32.5221828	32.5221828
LAWTON	34.6086854	34.6086854
CATOOSA	36.188987	36.188987
PRICHARD	30.7387998	30.7387998
LAKE SAINT LOUIS	38.77710155	38.77710155
ESTERO	26.4381474	26.4381474
HAVERFORD	40.0131672	40.0131672
MANNING	41.9092293	41.9092293
BLUE EARTH	44.0109722	44.0109722
BETHANY	40.2683344	40.2683344
STANTON	37.5691072	37.5691072
LYNNWOOD	47.8278656	47.8278656
GREENEVILLE	36.1631575	36.1631575
SALINA	38.8402805	38.8402805
NOWATA	36.700645	36.700645
LONGDALE	54.4400129	54.4400129
KEARNEY	40.4906216	40.4906216
BLAINE	41.9195837	41.9195837
FRONTENAC	44.7338253	44.7338253
AGAWAM	42.066186	42.066186
CATANO	18.4410233	18.4410233
WEST BABYLON	40.7126585	40.7126585
ANDERSON	31.7819242	31.7819242
HUNT VALLEY	39.4922608	39.4922608
NORTH HOLLYWOOD	34.1729044	34.1729044
HOLBROOK	34.9037063	34.9037063
CENTENNIAL	39.579155	39.579155
GALENA	42.4157304	42.4157304
HAZARD	37.2489635	37.2489635
WHITE BLUFF	36.1075593	36.1075593
STANFORD	37.4265407	37.4265407
WOODBINE	41.7371441	41.7371441
BATON ROUGE	30.4459596	30.4459596
PICO RIVERA	33.9830688	33.9830688
LEAWOOD	38.966673	38.966673
MARINETTE	45.0999594	45.0999594
DODGE CITY	37.7527982	37.7527982
NEW HYDE PARK	40.7352157	40.7352157
WYLIE	33.0151201	33.0151201
POST FALLS	47.7110106	47.7110106
TELFORD	52.6780419	52.6780419
GOODYEAR	33.4353672	33.4353672
WILLIMANTIC	41.713125	41.713125
PLEASANT HILL	37.9479786	37.9479786
MEDFIELD	42.1865609	42.1865609
HARVEY	38.0352315	38.0352315
GREER	34.9381361	34.9381361
YONKERS	40.9312099	40.9312099
VAN BUREN TWP	42.2207982	42.2207982
BERKELEY HEIGHTS	40.6834349	40.6834349
WAIPAHU	21.3866667	21.3866667
WELLINGTON	-41.2887953	-41.2887953
TOTOWA	40.9050988	40.9050988
CORBIN	36.9486986	36.9486986
SAN CLEMENTE	39.4037093	39.4037093
MONTEREY PARK	34.051522	34.051522
GOLDEN	39.7546349	39.7546349
MOUNT KISCO	41.2042616	41.2042616
SAFETY HARBOR	27.9908529	27.9908529
SOCIAL CIRCLE	33.6561723	33.6561723
AIRMONT	41.1009293	41.1009293
DOWNEY	33.9404441	33.9404441
EVERETT	47.9673056	47.9673056
BROWNSBORO	32.3023706	32.3023706
HIGHLAND PARK	32.831563	32.831563
LONGVIEW	32.5007031	32.5007031
HASBROUCK HEIGHTS	40.8579293	40.8579293
PELL CITY	33.5862149	33.5862149
VERO BEACH	27.6387163	27.6387163
WEST COLUMBIA	29.1438582	29.1438582
BREWTON	31.1051779	31.1051779
NATIONAL CITY	32.6781085	32.6781085
KODAK	35.9745323	35.9745323
DEWITT	29.0931328	29.0931328
ASTORIA	46.187885	46.187885
TWIN FALLS	42.5704456	42.5704456
PIERRE	44.3683644	44.3683644
BENICIA	38.049365	38.049365
HIGH POINT	35.9556924	35.9556924
MARRIOTTSVILLE	39.3501959	39.3501959
BOWDON	33.5378885	33.5378885
AMERICUS	32.0723862	32.0723862
BURNSVILLE	44.7670567	44.7670567
FRANKLIN PARK	41.9353084	41.9353084
BAINBRIDGE	30.9038252	30.9038252
BOZEMAN	45.6794293	45.6794293
MAHANOY CITY	40.8125881	40.8125881
BIXBY	35.9420431	35.9420431
ALDA	40.8701915	40.8701915
NORTHBROOK	42.128704	42.128704
WEST POINT	33.6076186	33.6076186
MANLY	-33.7971937	-33.7971937
KILLEEN	31.1171441	31.1171441
BLACKWELL	32.0869699	32.0869699
URBANA	40.1117174	40.1117174
WARRENDALE	40.6534001	40.6534001
LAKE MARY	28.756618	28.756618
FALLS CHURCH	38.882334	38.882334
WAUKEGAN	42.3636331	42.3636331
GEORGETOWN	6.8137426	6.8137426
CAIRO	30.0443879	30.0443879
ROHNERT PARK	38.3396367	38.3396367
MENANDS	42.6920233	42.6920233
GRUNDY CENTER	42.3616501	42.3616501
INDIANOLA	33.4509513	33.4509513
BAD AXE	43.801959	43.801959
SOLEDAD	36.4198255	36.4198255
CALEDONIA	42.369463	42.369463
MORGANTOWN	39.6296809	39.6296809
MIDDLEBURG HEIGHTS	41.3614401	41.3614401
MUNCIE	40.1936892	40.1936892
SANTA CRUZ	28.469648	28.469648
CUBA	23.0131338	23.0131338
MUSKOGEE	35.6630196	35.6630196
OKARCHE	35.7258795	35.7258795
KINDRED	46.648578	46.648578
GARDEN CITY PARK	40.74368425	40.74368425
RIVERTON	40.6870011	40.6870011
MACON	32.8406946	32.8406946
NEW BRUNSWICK	46.2555734	46.2555734
CORTE MADERA	37.9254806	37.9254806
FARMERS BRANCH	32.9265137	32.9265137
CONROE	30.3118769	30.3118769
NOVI	42.48059	42.48059
WELCOME	28.6723623	28.6723623
FULTON	40.4714305	40.4714305
HARTSVILLE	34.3740431	34.3740431
RANGER	32.4693688	32.4693688
BELLEVILLE	48.8176714	48.8176714
ARCATA	40.866517	40.866517
RAMSEY	45.0165728	45.0165728
COKATO	45.075043	45.075043
PROVIDENCE FORGE	37.4418131	37.4418131
FORT PIERCE	27.4467056	27.4467056
TITUSVILLE	28.6122187	28.6122187
